INCIDENT_ID,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,Month,Year,Date
CR_135215,0,3,2,3,5,1,0,0,5,1,127,1.0,103,119,34,5,2009,11
CR_189033,7,33,32,2,1,9,8,0,5,1,174,,112,93,43,11,2017,10
CR_22675,0,37,37,0,0,6,4,2,6,2,174,2.0,98,29,34,8,1994,8
CR_121267,0,5,5,3,5,8,3,0,5,1,249,1.0,112,29,34,9,2007,27
CR_87798,1,36,34,2,1,15,10,0,5,2,249,1.0,92,93,34,4,2002,8
CR_135578,0,4,4,6,5,1,0,1,6,1,316,1.0,98,103,34,3,2009,4
CR_91323,0,4,4,6,5,5,6,1,6,1,249,1.0,2,29,34,6,2003,10
CR_148757,0,4,4,6,5,1,0,1,5,1,127,1.0,18,29,34,4,2011,8
CR_93127,0,23,21,4,1,6,4,1,6,1,249,1.0,98,29,34,4,2003,8
CR_67834,0,21,23,4,1,4,2,0,5,1,174,1.0,98,80,34,10,2000,10
CR_21719,0,36,34,2,1,4,2,1,2,1,303,1.0,92,142,34,7,1994,12
CR_79836,0,37,37,0,0,7,1,1,6,1,249,1.0,59,14,34,9,2001,5
CR_75834,0,15,14,3,5,4,2,1,6,1,316,0.0,12,87,34,9,2001,29
CR_146761,0,37,37,0,0,2,7,1,2,1,316,1.0,98,80,34,9,2010,11
CR_33341,7,4,4,6,5,9,8,0,5,1,174,0.0,112,80,48,10,1996,25
CR_138206,0,24,24,0,0,5,6,2,5,3,249,3.0,113,29,34,7,2009,19
CR_197829,0,45,45,10,3,1,0,2,6,2,303,2.0,72,62,34,5,2018,20
CR_44352,0,21,23,4,1,2,7,2,6,1,249,1.0,103,29,34,4,1997,23
CR_50296,3,4,4,6,5,9,8,2,6,1,0,1.0,12,62,34,12,1998,6
CR_149616,0,5,5,3,5,2,7,4,2,1,303,1.0,98,142,34,6,2011,20
CR_42502,0,4,4,6,5,2,7,4,2,1,303,1.0,72,142,34,8,1997,23
CR_130192,1,22,22,7,3,15,10,2,2,1,316,1.0,92,62,34,8,2008,26
CR_186639,0,17,16,0,0,2,7,1,2,2,263,1.0,110,142,34,9,2017,21
CR_94752,1,36,34,2,1,15,10,0,5,1,174,0.0,103,93,43,2,2003,9
CR_112030,0,2,3,10,3,5,6,1,5,1,174,0.0,18,29,46,4,2006,25
CR_56331,0,49,49,6,5,7,1,2,6,1,174,1.0,72,62,34,9,1998,2
CR_131597,0,33,32,2,1,7,1,1,6,1,249,1.0,59,29,34,1,2008,19
CR_69882,0,35,30,3,5,1,0,1,6,1,290,1.0,103,93,34,1,2000,11
CR_163668,0,24,24,0,0,5,6,0,5,1,249,1.0,103,29,34,2,2013,1
CR_145274,0,33,32,2,1,6,4,1,6,1,249,1.0,112,29,34,4,2010,16
CR_36146,1,22,22,7,3,15,10,0,5,1,174,1.0,92,14,34,12,1996,20
CR_55249,0,37,37,0,0,2,7,1,2,1,174,0.0,72,142,43,1,1998,12
CR_70346,0,36,34,2,1,1,0,0,5,1,249,1.0,92,29,34,1,2000,6
CR_167083,0,3,2,3,5,1,0,1,6,1,0,1.0,34,29,34,11,2014,12
CR_45634,0,26,27,9,0,3,5,0,5,1,174,1.0,72,29,34,11,1997,30
CR_17972,1,47,48,7,3,15,10,6,6,1,0,1.0,92,29,34,11,1993,16
CR_15381,0,33,32,2,1,7,1,1,5,1,249,1.0,103,29,34,10,1993,3
CR_101054,0,25,25,9,0,3,5,3,2,1,316,1.0,72,142,34,2,2004,17
CR_192578,0,4,4,6,5,4,2,1,5,1,102,1.0,103,29,34,7,2018,7
CR_72591,0,3,2,3,5,3,5,0,5,1,174,0.0,112,107,48,3,2001,26
CR_28305,0,24,24,0,0,2,7,1,1,1,249,1.0,103,29,34,6,1995,2
CR_160856,0,51,50,7,3,7,1,1,6,1,0,1.0,103,29,34,12,2012,1
CR_189512,0,36,34,2,1,1,0,1,6,1,0,1.0,92,62,34,1,2017,12
CR_139518,1,36,34,2,1,15,10,0,5,2,174,0.0,92,93,43,11,2009,19
CR_67132,0,9,10,7,3,7,1,1,6,1,0,1.0,103,107,34,2,2000,3
CR_125356,0,37,37,0,0,3,5,0,5,1,174,1.0,103,130,34,9,2007,27
CR_117438,0,36,34,2,1,1,0,0,5,1,249,1.0,92,62,34,5,2006,27
CR_23164,0,40,40,2,1,9,8,1,5,1,249,1.0,103,6,34,2,1994,5
CR_100806,0,24,24,0,0,6,4,1,5,1,174,0.0,24,107,0,7,2004,22
CR_16699,0,37,37,0,0,2,7,2,2,1,316,1.0,72,142,34,3,1993,24
CR_109662,0,33,32,2,1,8,3,0,5,1,249,1.0,92,93,34,8,2005,24
CR_35919,0,21,23,4,1,2,7,1,6,1,316,1.0,72,29,34,1,1996,10
CR_74162,0,4,4,6,5,5,6,1,6,1,316,1.0,72,142,34,7,2001,2
CR_68734,1,24,24,0,0,16,12,1,6,1,0,1.0,103,80,34,8,2000,22
CR_51572,0,16,15,0,0,1,0,3,6,2,0,2.0,72,29,34,1,1998,26
CR_149706,0,6,6,4,1,5,6,0,5,1,174,1.0,103,93,34,11,2011,20
CR_135370,0,4,4,6,5,4,2,2,6,1,249,1.0,72,29,34,2,2009,10
CR_53754,0,33,32,2,1,8,3,1,6,1,249,1.0,112,29,34,10,1998,30
CR_174311,0,19,19,1,3,7,1,0,5,1,244,1.0,92,142,34,3,2015,12
CR_111335,7,47,48,7,3,9,8,1,5,1,249,0.0,112,29,34,2,2005,21
CR_175832,0,33,32,2,1,6,4,0,5,1,249,1.0,112,93,34,3,2015,24
CR_112822,0,4,4,6,5,4,2,0,5,1,174,0.0,112,93,46,3,2006,25
CR_6457,1,22,22,7,3,15,10,0,5,1,174,0.0,92,29,48,8,1992,7
CR_184288,0,49,49,6,5,2,7,1,0,1,0,1.0,54,142,34,7,2016,1
CR_91909,0,9,10,7,3,4,2,3,6,1,174,1.0,103,29,34,7,2003,20
CR_66978,0,9,10,7,3,5,6,1,5,1,174,0.0,59,93,43,2,2000,19
CR_47165,1,36,34,2,1,15,10,0,5,1,249,1.0,92,93,34,11,1997,5
CR_71713,0,45,45,10,3,1,0,1,6,1,0,1.0,92,29,34,5,2000,12
CR_167527,0,4,4,6,5,5,6,0,5,1,174,0.0,111,29,23,4,2014,22
CR_100770,0,24,24,0,0,6,4,1,6,1,0,0.0,72,29,34,3,2004,5
CR_7507,0,33,32,2,1,7,1,1,6,1,249,1.0,98,93,34,7,1992,9
CR_134800,1,49,49,6,5,15,10,3,6,1,0,1.0,34,130,34,7,2008,1
CR_188301,1,26,27,9,0,16,12,1,2,1,316,1.0,87,29,34,7,2017,28
CR_55957,0,45,45,10,3,3,5,1,6,1,249,1.0,103,29,34,8,1998,3
CR_135016,0,0,1,6,5,3,5,1,6,1,316,1.0,72,0,34,2,2009,17
CR_83867,0,4,4,6,5,2,7,1,6,1,303,1.0,98,62,34,4,2002,17
CR_126477,1,47,48,7,3,16,12,0,5,1,249,1.0,18,133,34,5,2007,31
CR_181028,5,24,24,0,0,18,13,0,5,1,249,1.0,72,29,34,9,2016,9
CR_85890,0,24,24,0,0,4,2,4,6,1,316,0.0,112,29,34,3,2002,3
CR_64092,1,49,49,6,5,15,10,3,6,2,179,1.0,103,130,34,10,1999,1
CR_141289,0,49,49,6,5,4,2,0,5,1,174,1.0,103,119,34,5,2009,12
CR_65717,0,4,4,6,5,5,6,1,6,1,316,1.0,72,29,34,10,2000,24
CR_43536,0,16,15,0,0,5,6,1,6,1,316,1.0,109,62,34,2,1997,24
CR_193629,0,15,14,3,5,4,2,0,5,1,174,0.0,59,37,23,4,2018,1
CR_136954,0,11,11,7,3,2,7,0,5,1,127,1.0,103,29,34,7,2009,1
CR_168128,0,7,8,7,3,2,7,1,6,1,249,1.0,72,62,34,2,2014,18
CR_70543,0,37,37,0,0,6,4,0,5,1,249,1.0,103,87,34,10,2000,29
CR_192760,0,4,4,6,5,3,5,0,5,1,174,1.0,103,29,34,6,2018,14
CR_121504,0,8,7,7,3,8,3,1,6,1,249,1.0,103,29,34,6,2007,7
CR_1960,0,33,32,2,1,6,4,1,2,1,249,1.0,72,29,34,10,1991,8
CR_13713,1,22,22,7,3,15,10,1,6,1,249,1.0,103,93,34,9,1993,20
CR_105524,0,4,4,6,5,4,2,1,2,1,316,1.0,72,142,34,12,2005,15
CR_80816,1,44,44,1,3,16,12,1,5,1,316,0.0,59,62,34,5,2001,8
CR_30600,0,37,37,0,0,4,2,2,6,1,249,1.0,72,29,34,1,1995,8
CR_80737,0,44,44,1,3,8,3,0,5,2,0,0.0,72,142,34,8,2001,5
CR_72797,0,3,2,3,5,1,0,0,5,1,249,1.0,103,119,34,10,2001,18
CR_109538,0,33,32,2,1,6,4,3,6,1,249,1.0,112,29,34,11,2005,7
CR_160773,0,50,51,0,0,4,2,4,3,1,174,0.0,98,138,0,11,2012,20
CR_142356,0,4,4,6,5,5,6,1,6,1,0,1.0,72,29,34,2,2010,21
CR_77182,1,22,22,7,3,15,10,1,6,1,316,1.0,67,29,34,3,2001,12
CR_140511,5,40,40,2,1,16,12,1,6,2,263,1.0,103,29,34,8,2009,2
CR_129426,1,16,15,0,0,16,12,1,6,1,174,0.0,92,93,0,1,2008,4
CR_114919,0,21,23,4,1,8,3,0,5,2,174,2.0,103,29,34,4,2006,14
CR_186118,0,7,8,7,3,2,7,1,2,1,0,1.0,103,103,34,9,2017,16
CR_34406,1,4,4,6,5,16,12,1,6,1,249,1.0,112,29,34,10,1996,11
CR_118606,0,44,44,1,3,2,7,1,6,1,316,1.0,72,29,34,10,2006,5
CR_196744,0,37,37,0,0,7,1,0,5,1,174,0.0,92,138,0,3,2018,22
CR_159378,0,37,37,0,0,6,4,1,5,1,316,1.0,98,142,34,6,2012,8
CR_146547,0,37,37,0,0,7,1,1,5,1,174,0.0,92,29,23,6,2010,9
CR_95207,1,36,34,2,1,15,10,0,5,1,174,0.0,92,93,43,3,2003,21
CR_63501,0,44,44,1,3,6,4,1,2,2,316,2.0,12,29,34,4,1999,1
CR_132945,1,37,37,0,0,12,16,1,2,1,249,1.0,112,119,34,2,2008,21
CR_134398,1,47,48,7,3,15,10,1,6,1,316,1.0,103,29,34,2,2008,13
CR_77312,0,24,24,0,0,7,1,0,5,1,174,0.0,18,29,34,12,2001,2
CR_134844,0,49,49,6,5,5,6,1,6,1,316,1.0,109,29,34,3,2008,1
CR_56407,0,49,49,6,5,4,2,1,6,1,249,1.0,18,62,34,11,1998,2
CR_82670,0,4,4,6,5,4,2,1,6,1,249,1.0,103,29,34,9,2002,15
CR_163441,0,24,24,0,0,6,4,0,5,1,316,1.0,98,107,34,4,2013,19
CR_76874,0,21,23,4,1,2,7,1,5,1,249,1.0,72,62,34,1,2001,28
CR_19283,0,6,6,4,1,6,4,0,5,2,179,1.0,112,93,39,9,1994,15
CR_144190,0,21,23,4,1,2,7,0,5,1,249,1.0,103,29,34,9,2010,18
CR_69384,0,33,32,2,1,6,4,0,5,1,174,0.0,10,93,0,8,2000,7
CR_189767,0,37,37,0,0,5,6,0,5,1,74,1.0,92,119,34,9,2017,25
CR_174175,0,18,18,9,0,8,3,0,5,1,174,0.0,72,93,23,5,2015,3
CR_67593,0,18,18,9,0,3,5,2,6,1,249,1.0,109,29,34,3,2000,19
CR_156113,0,15,14,3,5,6,4,0,5,1,174,1.0,103,142,34,5,2012,19
CR_155046,0,4,4,6,5,4,2,0,5,1,174,0.0,110,93,23,6,2012,1
CR_103943,0,46,46,3,5,4,2,0,5,2,205,0.0,72,80,34,1,2004,17
CR_172506,0,3,2,3,5,1,0,2,2,1,316,1.0,98,142,34,3,2015,1
CR_176429,0,36,34,2,1,1,0,1,6,3,0,3.0,92,93,34,10,2015,11
CR_3727,0,39,39,6,5,3,5,1,0,1,316,1.0,103,29,34,9,1991,13
CR_81461,1,47,48,7,3,15,10,1,6,1,316,0.0,112,29,34,5,2001,30
CR_123500,0,25,25,9,0,3,5,1,6,1,249,1.0,103,62,34,10,2007,3
CR_105851,0,4,4,6,5,4,2,0,5,1,174,1.0,18,29,34,4,2005,30
CR_5278,1,9,10,7,3,16,12,0,5,1,174,1.0,103,80,34,1,1992,26
CR_170082,0,33,32,2,1,6,4,0,5,1,249,1.0,103,29,34,10,2014,29
CR_128763,0,5,5,3,5,7,1,1,6,1,249,1.0,103,62,34,1,2008,22
CR_190384,0,41,41,4,1,4,2,0,5,1,249,1.0,112,93,34,3,2017,7
CR_148480,0,4,4,6,5,4,2,1,6,1,249,1.0,103,107,34,9,2011,29
CR_173492,0,4,4,6,5,4,2,1,3,1,249,1.0,48,29,34,6,2015,22
CR_137567,0,21,23,4,1,6,4,0,5,1,174,0.0,92,93,23,6,2009,14
CR_91695,7,8,7,7,3,9,8,0,5,1,174,0.0,112,29,23,10,2003,29
CR_90112,1,4,4,6,5,15,10,1,6,1,316,1.0,87,130,34,1,2003,18
CR_88823,0,45,45,10,3,1,0,1,6,1,316,1.0,103,80,34,3,2002,7
CR_125300,0,37,37,0,0,4,2,1,2,1,249,1.0,113,142,34,5,2007,28
CR_161318,0,4,4,6,5,4,2,2,6,1,303,1.0,103,29,34,12,2013,27
CR_120221,0,4,4,6,5,1,0,1,5,1,174,0.0,112,29,43,10,2007,31
CR_50713,0,4,4,6,5,6,4,2,6,1,316,1.0,109,62,34,11,1998,17
CR_194880,0,24,24,0,0,8,3,1,6,1,249,1.0,103,142,34,12,2018,14
CR_37105,0,25,25,9,0,3,5,1,6,1,316,1.0,112,29,34,7,1996,18
CR_19827,0,16,15,0,0,1,0,0,5,1,174,1.0,103,93,34,2,1994,13
CR_139046,0,33,32,2,1,6,4,1,6,1,249,1.0,103,93,34,4,2009,3
CR_156605,0,21,23,4,1,6,4,1,6,1,249,1.0,72,29,34,5,2012,16
CR_155209,1,4,4,6,5,15,10,1,2,1,316,1.0,87,87,34,6,2012,22
CR_82706,0,4,4,6,5,3,5,0,5,1,174,1.0,103,29,34,8,2002,7
CR_9560,0,38,38,10,3,3,5,0,5,1,102,1.0,103,62,34,4,1992,25
CR_43193,1,8,7,7,3,15,10,2,6,1,249,1.0,103,29,34,1,1997,27
CR_7314,0,33,32,2,1,8,3,0,5,1,174,0.0,103,130,43,8,1992,26
CR_6414,1,22,22,7,3,15,10,0,5,1,174,1.0,103,119,34,9,1992,4
CR_23052,0,39,39,6,5,3,5,0,5,1,174,1.0,103,29,34,12,1994,20
CR_183782,3,46,46,3,5,9,8,1,2,1,74,0.0,2,142,0,1,2016,8
CR_175826,0,33,32,2,1,6,4,0,5,1,249,1.0,103,29,34,4,2015,14
CR_3644,0,39,39,6,5,3,5,0,5,1,174,0.0,34,119,0,3,1991,15
CR_95652,0,39,39,6,5,6,4,0,5,2,127,0.0,103,53,34,6,2003,16
CR_180569,0,21,23,4,1,4,2,1,2,1,0,1.0,72,62,34,11,2016,6
CR_179284,0,4,4,6,5,5,6,0,5,2,111,1.0,103,107,34,7,2016,3
CR_69092,0,28,28,3,5,5,6,2,6,1,249,1.0,34,29,34,10,2000,29
CR_193725,0,16,15,0,0,1,0,1,2,1,249,1.0,72,140,34,7,2018,5
CR_140665,0,43,43,9,0,7,1,3,0,2,316,2.0,12,0,34,5,2009,10
CR_117897,0,37,37,0,0,2,7,1,2,1,316,1.0,103,142,34,11,2006,22
CR_164979,0,36,34,2,1,1,0,1,5,1,174,0.0,92,93,43,3,2013,6
CR_173678,0,6,6,4,1,4,2,0,5,1,249,1.0,103,62,34,4,2015,3
CR_29446,0,33,32,2,1,6,4,0,5,1,174,0.0,103,93,43,3,1995,17
CR_86784,0,33,32,2,1,7,1,3,2,1,316,1.0,72,142,34,11,2002,20
CR_178104,0,49,49,6,5,2,7,2,2,1,303,1.0,72,62,34,6,2015,22
CR_33730,1,4,4,6,5,15,10,2,6,1,0,1.0,72,80,34,7,1996,13
CR_190699,7,45,45,10,3,9,8,0,5,1,316,1.0,98,62,34,10,2017,22
CR_112467,0,4,4,6,5,3,5,2,3,3,174,3.0,103,130,34,9,2006,4
CR_114352,0,18,18,9,0,9,8,0,5,1,329,1.0,98,133,34,12,2006,7
CR_168396,0,16,15,0,0,4,2,0,5,1,174,1.0,103,93,34,1,2014,28
CR_122964,0,24,24,0,0,7,1,1,6,1,0,1.0,72,29,34,4,2007,28
CR_99133,0,9,10,7,3,7,1,2,6,3,174,1.0,18,138,38,7,2004,16
CR_30000,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,0,10,1995,31
CR_192569,0,4,4,6,5,2,7,1,6,1,303,1.0,97,80,34,7,2018,24
CR_11766,0,5,5,3,5,7,1,8,6,1,316,1.0,103,107,34,7,1993,3
CR_172958,0,4,4,6,5,1,0,1,6,1,316,1.0,116,25,34,4,2015,30
CR_12616,0,16,15,0,0,7,1,1,6,1,316,1.0,12,62,34,12,1993,5
CR_71882,0,47,48,7,3,6,4,2,6,1,102,0.0,54,133,23,9,2000,8
CR_33539,0,4,4,6,5,4,2,2,6,1,249,1.0,103,29,34,2,1996,20
CR_69685,0,33,32,2,1,9,8,0,5,2,249,2.0,92,62,34,6,2000,30
CR_37612,0,33,32,2,1,8,3,0,5,1,174,0.0,2,93,0,4,1996,8
CR_127688,0,4,4,6,5,1,0,1,2,1,316,1.0,67,142,34,2,2008,16
CR_24694,0,4,4,6,5,5,6,0,5,1,249,1.0,103,29,34,7,1995,14
CR_13170,0,17,16,0,0,9,8,0,5,1,249,1.0,72,142,34,1,1993,22
CR_105388,0,4,4,6,5,1,0,1,6,1,316,1.0,98,29,34,4,2005,12
CR_75668,0,9,10,7,3,4,2,1,6,1,174,1.0,103,130,34,9,2001,18
CR_67622,0,19,19,1,3,7,1,1,2,1,316,0.0,48,142,34,3,2000,8
CR_82842,0,4,4,6,5,1,0,1,2,1,316,1.0,72,107,34,8,2002,18
CR_40452,0,46,46,3,5,9,8,0,5,1,174,1.0,103,0,34,7,1996,23
CR_98822,0,6,6,4,1,7,1,1,6,1,249,1.0,112,80,34,10,2004,26
CR_188116,0,24,24,0,0,6,4,1,2,1,316,1.0,98,142,34,4,2017,24
CR_92555,0,21,23,4,1,5,6,1,6,1,0,1.0,72,29,34,3,2003,7
CR_159280,7,37,37,0,0,9,8,0,5,1,174,0.0,110,29,0,7,2012,25
CR_109937,1,36,34,2,1,15,10,0,5,1,174,0.0,92,29,0,12,2005,17
CR_197429,0,44,44,1,3,7,1,1,2,1,174,1.0,103,29,34,11,2018,6
CR_98079,0,4,4,6,5,6,4,0,5,1,174,0.0,18,133,46,7,2004,16
CR_185621,0,4,4,6,5,2,7,1,6,1,316,1.0,92,87,34,9,2017,1
CR_114459,0,19,19,1,3,7,1,0,5,1,174,0.0,103,124,43,2,2006,9
CR_59921,0,21,23,4,1,6,4,1,6,1,0,1.0,84,107,34,6,1999,29
CR_84695,0,16,15,0,0,5,6,2,6,2,200,1.0,112,29,34,10,2002,1
CR_75315,0,6,6,4,1,5,6,0,5,2,179,1.0,34,130,9,9,2001,15
CR_37158,0,25,25,9,0,6,4,2,2,2,316,2.0,98,142,34,3,1996,10
CR_15562,0,36,34,2,1,4,2,1,6,1,249,1.0,92,93,34,1,1993,18
CR_171787,0,45,45,10,3,1,0,3,6,1,316,1.0,92,62,34,3,2014,26
CR_46201,0,33,32,2,1,7,1,0,5,1,249,1.0,112,93,34,4,1997,16
CR_73963,0,4,4,6,5,4,2,1,6,1,316,1.0,72,29,34,12,2001,7
CR_46665,0,36,34,2,1,1,0,1,5,2,174,1.0,103,93,36,4,1997,4
CR_105520,0,4,4,6,5,4,2,0,5,1,174,0.0,18,138,46,2,2005,12
CR_52805,0,24,24,0,0,6,4,1,6,1,0,1.0,67,130,34,7,1998,30
CR_113966,1,9,10,7,3,16,12,1,6,1,249,1.0,72,14,34,10,2006,10
CR_80891,0,45,45,10,3,5,6,1,6,2,200,1.0,34,6,9,9,2001,28
CR_106113,0,4,4,6,5,2,7,0,5,2,174,2.0,103,14,34,11,2005,12
CR_126255,0,45,45,10,3,3,5,2,6,3,316,3.0,72,62,34,12,2007,20
CR_143947,1,20,20,10,3,16,12,1,6,1,323,1.0,67,124,34,2,2010,12
CR_87141,1,34,33,3,5,11,17,0,5,1,249,1.0,12,62,34,10,2002,8
CR_89677,0,2,3,10,3,8,3,1,6,1,249,0.0,103,142,34,11,2003,16
CR_127868,0,4,4,6,5,1,0,0,5,1,174,1.0,103,93,34,6,2008,7
CR_60596,0,24,24,0,0,9,8,0,5,1,174,0.0,18,93,46,9,1999,20
CR_122545,1,22,22,7,3,15,10,0,5,1,174,0.0,112,29,23,2,2007,5
CR_74193,0,4,4,6,5,3,5,4,6,1,316,1.0,72,62,34,2,2001,9
CR_41568,0,4,4,6,5,1,0,1,5,1,249,1.0,103,62,34,3,1997,22
CR_25175,0,4,4,6,5,1,0,0,5,1,174,1.0,103,29,34,5,1995,5
CR_123855,0,32,31,4,1,6,4,1,6,1,249,1.0,103,29,34,3,2007,25
CR_70724,0,37,37,0,0,2,7,1,6,1,316,1.0,103,130,34,11,2000,15
CR_37028,0,25,25,9,0,6,4,1,6,1,174,1.0,103,29,34,4,1996,4
CR_15377,0,33,32,2,1,9,8,0,5,1,174,1.0,113,53,34,12,1993,3
CR_6863,0,24,24,0,0,4,2,0,5,1,174,1.0,103,142,34,9,1992,25
CR_124956,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,43,12,2007,6
CR_124047,0,33,32,2,1,5,6,0,5,1,249,1.0,72,29,34,1,2007,25
CR_6424,1,22,22,7,3,15,10,3,6,1,316,1.0,112,29,34,2,1992,3
CR_124551,0,33,32,2,1,7,1,0,5,1,174,0.0,112,93,43,4,2007,17
CR_157896,0,31,36,9,0,4,2,0,5,1,303,1.0,98,142,34,7,2012,24
CR_72013,0,47,48,7,3,4,2,1,2,1,316,1.0,67,62,34,2,2000,20
CR_119672,0,3,2,3,5,1,0,1,6,1,249,1.0,24,119,34,7,2007,31
CR_153185,0,38,38,10,3,2,7,0,5,1,249,1.0,103,80,34,10,2011,12
CR_91328,0,4,4,6,5,5,6,1,6,1,249,1.0,103,62,34,4,2003,6
CR_107660,1,22,22,7,3,15,10,0,5,1,174,0.0,112,29,23,9,2005,17
CR_104696,0,2,3,10,3,5,6,1,2,1,316,1.0,103,29,34,11,2005,26
CR_65483,0,4,4,6,5,1,0,2,6,1,316,1.0,12,29,34,6,2000,23
CR_80772,0,44,44,1,3,8,3,1,5,1,249,0.0,84,0,34,7,2001,30
CR_23562,0,45,45,10,3,2,7,2,6,1,0,1.0,54,29,34,10,1994,6
CR_133471,0,39,39,6,5,5,6,0,5,1,174,0.0,92,119,43,2,2008,14
CR_93745,0,25,25,9,0,5,6,1,3,1,249,1.0,103,62,34,12,2003,13
CR_14627,0,33,32,2,1,7,1,0,5,1,174,0.0,112,93,48,3,1993,7
CR_107294,0,21,23,4,1,5,6,0,5,1,316,1.0,103,80,34,7,2005,31
CR_98821,0,6,6,4,1,7,1,1,5,2,0,2.0,112,130,34,4,2004,17
CR_189244,1,36,34,2,1,15,10,1,5,1,249,1.0,92,29,34,10,2017,4
CR_123021,0,24,24,0,0,5,6,1,6,1,249,1.0,113,87,34,9,2007,25
CR_108129,0,24,24,0,0,8,3,1,5,1,174,0.0,24,142,0,8,2005,17
CR_166991,0,3,2,3,5,1,0,1,2,1,249,1.0,72,142,34,5,2014,29
CR_140298,0,38,38,10,3,4,2,0,5,1,174,1.0,98,14,34,2,2009,28
CR_130958,0,25,25,9,0,5,6,1,6,1,249,1.0,92,80,34,4,2008,17
CR_192737,0,4,4,6,5,2,7,1,6,3,249,3.0,109,29,34,7,2018,19
CR_104823,0,3,2,3,5,1,0,1,6,1,316,1.0,2,29,34,11,2005,8
CR_16905,0,39,39,6,5,3,5,2,6,1,0,1.0,72,29,34,3,1993,25
CR_165631,0,37,37,0,0,2,7,1,2,1,303,1.0,103,142,34,11,2013,1
CR_129654,0,18,18,9,0,8,3,1,2,4,249,4.0,103,142,34,6,2008,12
CR_163374,0,23,21,4,1,8,3,1,6,1,316,1.0,34,29,34,3,2013,20
CR_174660,0,21,23,4,1,2,7,0,5,1,249,1.0,111,29,34,1,2015,23
CR_148124,0,1,0,1,3,7,1,0,5,1,174,1.0,103,29,34,6,2011,15
CR_80869,0,44,44,1,3,2,7,0,5,3,249,0.0,24,29,34,8,2001,23
CR_6127,0,21,23,4,1,2,7,3,6,2,179,1.0,92,14,34,4,1992,5
CR_76340,0,18,18,9,0,3,5,1,1,1,249,1.0,103,29,34,6,2001,13
CR_9947,0,39,39,6,5,3,5,2,6,1,316,1.0,72,29,34,11,1992,6
CR_168042,0,6,6,4,1,6,4,1,2,1,74,1.0,112,142,34,10,2014,25
CR_84999,0,19,19,1,3,8,3,0,5,1,174,0.0,102,29,0,8,2002,29
CR_144681,0,24,24,0,0,5,6,1,2,1,0,1.0,112,142,34,6,2010,16
CR_58295,0,4,4,6,5,2,7,1,1,1,316,1.0,72,62,34,1,1999,4
CR_35167,0,16,15,0,0,8,3,0,5,1,249,1.0,103,29,34,9,1996,1
CR_111241,0,45,45,10,3,1,0,1,6,1,316,1.0,109,29,34,7,2005,29
CR_38648,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,48,3,1996,13
CR_93429,0,24,24,0,0,5,6,1,6,2,249,0.0,103,87,34,1,2003,24
CR_69778,0,33,32,2,1,7,1,0,5,1,174,0.0,112,29,43,3,2000,12
CR_177312,1,44,44,1,3,15,10,0,5,1,316,1.0,109,107,34,1,2015,26
CR_197718,0,45,45,10,3,2,7,1,6,1,0,1.0,98,29,34,4,2018,8
CR_39449,0,37,37,0,0,2,7,0,5,1,174,0.0,103,62,43,2,1996,15
CR_60464,1,22,22,7,3,15,10,0,5,1,174,0.0,112,93,23,2,1999,8
CR_47412,0,37,37,0,0,3,5,1,2,1,249,1.0,72,142,34,10,1997,7
CR_3076,1,36,34,2,1,15,10,1,2,1,249,1.0,92,29,34,3,1991,11
CR_60071,0,21,23,4,1,5,6,0,5,1,174,0.0,92,93,48,5,1999,12
CR_197102,0,39,39,6,5,2,7,0,5,8,303,8.0,103,142,34,7,2018,29
CR_9446,0,37,37,0,0,3,5,3,6,1,249,1.0,72,29,34,6,1992,16
CR_134771,1,49,49,6,5,15,10,1,6,1,316,1.0,109,80,34,12,2008,23
CR_186046,0,7,8,7,3,2,7,1,2,3,249,3.0,72,6,34,4,2017,16
CR_97689,0,4,4,6,5,1,0,1,6,1,316,1.0,72,62,34,9,2004,5
CR_27506,0,21,23,4,1,2,7,1,2,1,249,1.0,2,62,34,12,1995,12
CR_130008,0,21,23,4,1,2,7,0,5,2,249,2.0,103,62,34,9,2008,21
CR_150360,0,19,19,1,3,3,5,1,6,1,316,1.0,48,29,34,10,2011,30
CR_94186,0,33,32,2,1,6,4,0,5,1,249,1.0,98,29,34,10,2003,24
CR_17880,0,45,45,10,3,1,0,3,6,1,0,1.0,72,29,34,1,1993,25
CR_131377,0,30,35,7,3,7,1,1,2,7,249,7.0,103,142,34,11,2008,12
CR_153276,0,39,39,6,5,2,7,2,6,2,0,2.0,72,62,34,6,2011,25
CR_114097,0,11,11,7,3,3,5,0,5,1,174,1.0,98,87,34,9,2006,19
CR_71073,0,40,40,2,1,1,0,5,6,1,0,1.0,72,29,34,5,2000,26
CR_137609,0,21,23,4,1,5,6,0,5,1,174,0.0,112,130,0,10,2009,28
CR_192665,0,4,4,6,5,1,0,0,5,1,174,1.0,109,80,34,2,2018,1
CR_157553,0,25,25,9,0,3,5,1,2,1,316,1.0,92,130,34,3,2012,26
CR_31533,0,45,45,10,3,2,7,0,6,2,249,2.0,98,14,34,2,1995,5
CR_118740,0,45,45,10,3,2,7,2,6,1,316,1.0,72,29,34,9,2006,7
